datetime,high,low,average
2016-06-11 18:00:29,806.92,803.39,805.24
2016-06-11 19:00:22,807.46,803.56,806.06
2016-06-11 20:00:22,807.8,799.3,804.99
2016-06-11 21:00:23,802.6,798.39,800.68
2016-06-11 22:00:29,802.74,798.85,801.10
2016-06-11 23:00:21,811.51,801.42,804.47
2016-06-12 00:00:22,816.84,814.35,816.33
2016-06-12 01:00:24,835.14,823.76,830.20
2016-06-12 02:00:26,841.88,837.6,838.94
2016-06-12 03:00:22,848.2,836.04,840.10
2016-06-12 04:00:23,851.57,846.08,848.76
2016-06-12 05:00:26,854.55,851.73,853.60
2016-06-12 06:00:22,860.42,851.94,857.55
2016-06-12 07:00:24,857.35,848.58,852.99
2016-06-12 08:00:26,857.2,847.99,852.01
2016-06-12 09:00:24,859.79,854.35,858.40
2016-06-12 10:00:25,865.44,854.39,864.04
2016-06-12 11:00:28,870.77,866.28,867.95
2016-06-12 12:00:29,871.92,867.7,871.53
2016-06-12 13:00:22,875.32,874.94,875.16
2016-06-12 14:00:21,880.76,874.54,877.99
2016-06-12 15:00:25,880.83,875.37,878.15
2016-06-12 16:00:26,875.4,864.92,868.79
2016-06-12 17:00:26,870.75,870.43,870.47
2016-06-12 18:00:27,871.09,864.2,867.95
2016-06-12 19:00:21,873.3,865.64,867.44
2016-06-12 20:00:25,881.87,869.84,876.37
2016-06-12 21:00:21,892.16,880.45,885.81
2016-06-12 22:00:21,906.14,890.07,899.76
2016-06-12 23:00:24,906.25,902.89,905.17
2016-06-13 00:00:27,912.41,904.86,910.83
2016-06-13 01:00:28,922.36,912.22,915.19
2016-06-13 02:00:29,927.74,922.27,924.80
2016-06-13 03:00:24,936.21,927.74,933.10
2016-06-13 04:00:08,935.43,931.26,934.10
2016-06-13 05:00:22,940.08,934.01,935.39
2016-06-13 06:00:22,944.17,937.94,941.39
2016-06-13 07:00:22,951.92,938.09,945.08
2016-06-13 08:00:27,952.0,942.96,948.25
2016-06-13 09:00:20,951.53,941.56,947.41
2016-06-13 10:00:25,950.37,941.59,948.17
2016-06-13 11:00:24,949.41,942.49,946.68
2016-06-13 12:00:25,954.04,944.69,949.22
2016-06-13 13:00:24,955.4,947.6,952.89
2016-06-13 14:00:28,959.89,953.45,955.62
2016-06-13 15:00:27,962.21,932.89,952.53
2016-06-13 16:00:29,954.64,954.36,954.49
2016-06-13 17:00:23,961.23,954.38,955.25
2016-06-13 18:00:23,962.3,961.2,961.83
2016-06-13 19:00:23,962.78,956.94,960.25
2016-06-13 20:00:27,959.31,957.19,958.68
2016-06-13 21:00:28,960.13,959.09,959.68
2016-06-13 22:00:24,975.39,960.03,970.18
2016-06-13 23:00:24,976.5,968.28,971.93
2016-06-14 00:00:19,978.4,973.09,976.78
2016-06-14 01:00:23,976.67,973.96,975.39
2016-06-14 02:00:28,974.03,969.53,971.07
2016-06-14 03:00:29,969.66,964.17,967.38
2016-06-14 04:00:20,972.47,964.96,967.87
2016-06-14 05:00:20,966.87,956.81,961.72
2016-06-14 06:00:22,967.16,949.73,957.40
2016-06-14 07:00:24,960.65,951.45,956.67
2016-06-14 08:00:25,966.84,952.62,961.40
2016-06-14 09:00:26,966.48,951.59,960.24
2016-06-14 10:00:23,963.55,957.98,961.41
2016-06-14 11:00:24,963.75,958.22,961.04
2016-06-14 12:00:26,961.55,958.01,960.31
2016-06-14 13:00:21,965.15,959.57,962.84
2016-06-14 14:00:22,965.0,960.21,963.70
2016-06-14 15:00:27,964.67,950.62,956.74
2016-06-14 16:00:20,951.45,950.74,951.01
2016-06-14 17:00:23,962.38,949.49,954.45
2016-06-14 18:00:27,964.55,961.4,963.26
2016-06-14 19:00:21,964.46,962.38,963.55
2016-06-14 20:00:21,966.41,964.36,965.63
2016-06-14 21:00:27,965.94,957.06,962.50
2016-06-14 22:00:22,968.28,958.42,962.72
2016-06-14 23:00:22,968.49,967.43,967.99
2016-06-15 00:00:24,968.49,956.14,965.10
2016-06-15 01:00:25,963.15,953.71,957.64
2016-06-15 02:00:30,957.2,949.58,952.21
2016-06-15 03:00:21,956.01,949.48,952.54
2016-06-15 04:00:23,959.68,949.96,954.07
2016-06-15 05:00:25,952.4,940.53,946.21
2016-06-15 06:00:20,945.91,937.01,942.23
2016-06-15 07:00:24,942.24,936.44,940.14
2016-06-15 08:00:26,942.24,928.12,938.98
2016-06-15 09:00:28,934.33,928.12,932.56
2016-06-15 10:00:24,933.95,929.59,931.30
2016-06-15 11:00:25,934.33,932.58,933.58
2016-06-15 12:00:27,934.2,928.69,931.76
2016-06-15 13:00:24,938.21,930.51,936.28
2016-06-15 14:00:25,945.12,937.94,941.49
2016-06-15 15:00:27,949.18,937.91,944.29
2016-06-15 16:00:29,949.02,948.52,948.85
2016-06-15 17:00:21,948.88,948.32,948.69
2016-06-15 18:00:23,948.51,948.14,948.29
2016-06-15 19:00:25,948.73,948.24,948.54
2016-06-15 20:00:26,948.55,947.73,948.00
2016-06-15 21:00:27,947.82,946.19,947.48
2016-06-15 22:00:19,947.52,943.84,945.85
2016-06-15 23:00:16,948.09,944.67,947.01
2016-06-16 00:00:27,973.45,955.67,965.03
2016-06-16 01:00:19,993.29,973.96,985.00
2016-06-16 02:00:27,1002.18,987.27,995.48
2016-06-16 03:00:21,997.67,992.78,996.06
2016-06-16 04:00:24,997.31,996.67,996.96
2016-06-16 05:00:28,1001.75,994.86,998.50
2016-06-16 06:00:21,1001.94,994.92,999.41
2016-06-16 07:00:28,998.44,994.13,996.18
2016-06-16 08:00:22,1004.02,994.2,998.40
2016-06-16 09:00:24,1003.97,1003.39,1003.81
2016-06-16 10:00:27,1006.86,1002.6,1004.69
2016-06-16 11:00:20,1011.65,995.59,1003.21
2016-06-16 12:00:24,1011.59,996.66,1001.65
2016-06-16 13:00:28,1016.51,1013.09,1014.76
2016-06-16 14:00:19,1015.67,1003.95,1011.21
2016-06-16 15:00:21,1015.18,1013.5,1014.48
2016-06-16 16:00:27,1016.35,1015.2,1016.09
2016-06-16 17:00:28,1016.69,1015.57,1016.10
2016-06-16 18:00:27,1017.01,1008.69,1013.25
2016-06-16 19:00:28,1038.76,1008.72,1028.44
2016-06-16 20:00:29,1039.22,1037.91,1038.26
2016-06-16 21:00:25,1040.87,1037.26,1039.39
2016-06-16 22:00:27,1059.45,1040.92,1051.32
2016-06-16 23:00:26,1056.96,1041.38,1052.49
2016-06-17 00:00:27,1055.96,1043.72,1050.55
2016-06-17 01:00:19,1061.47,1052.71,1055.41
2016-06-17 02:00:29,1070.98,1060.46,1065.37
2016-06-17 03:00:22,1070.17,1060.21,1067.06
2016-06-17 04:00:24,1067.6,1054.45,1062.71
