datetime,high,low,average
2016-06-30 11:01:56,655.47,653.65,654.54
2016-06-30 12:01:57,665.24,653.55,655.88
2016-06-30 13:01:56,674.32,666.19,669.18
2016-06-30 14:01:57,671.3,666.87,668.60
2016-06-30 15:01:50,671.0,665.88,668.49
2016-06-30 16:01:52,673.62,667.38,669.53
2016-06-30 17:01:54,674.44,670.64,672.04
2016-06-30 18:01:57,673.65,669.23,671.37
2016-06-30 19:01:52,669.0,664.68,667.20
2016-06-30 20:01:53,669.42,664.02,667.05
2016-06-30 21:01:30,670.27,666.3,668.35
2016-06-30 22:01:51,672.66,668.24,669.96
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
2016-06-30 22:16:03,674.03,668.48,670.76
