datetime,high,low,average
2016-06-10 14:00:19,4711.33,4711.33,4711.33
2016-06-10 15:00:23,4714.09,4711.33,4713.32
2016-06-10 16:00:26,4714.09,4709.38,4711.24
2016-06-10 17:00:28,4709.38,4704.17,4704.65
2016-06-10 18:00:24,4705.9,4704.7,4705.26
2016-06-10 19:00:26,4705.9,4705.9,4705.90
2016-06-10 20:00:28,4705.9,4705.9,4705.90
2016-06-10 21:00:26,4705.9,4649.0,4659.27
2016-06-10 22:00:26,4649.0,4649.0,4649.00
2016-06-10 23:00:23,4656.64,4649.0,4650.74
2016-06-11 00:00:27,4656.64,4562.24,4567.83
2016-06-11 01:00:27,4866.59,4562.24,4768.64
2016-06-11 02:00:20,4866.59,4866.59,4866.59
2016-06-11 03:00:23,4866.59,4861.53,4862.49
2016-06-11 04:00:27,4861.53,4861.53,4861.53
2016-06-11 05:00:29,4861.53,4861.38,4861.41
2016-06-11 06:00:29,4861.38,4846.53,4854.13
2016-06-11 07:00:19,4846.53,4846.53,4846.53
2016-06-11 08:00:22,4846.53,4769.23,4808.78
2016-06-11 09:00:26,4769.23,4722.92,4735.28
2016-06-11 10:00:26,4722.92,4722.92,4722.92
2016-06-11 11:00:26,4722.92,4722.92,4722.92
2016-06-11 12:00:24,4722.92,4722.92,4722.92
2016-06-11 13:00:26,4722.92,4722.92,4722.92
2016-06-11 14:00:21,4722.92,4722.92,4722.92
2016-06-11 15:00:22,4815.26,4722.92,4791.64
2016-06-11 16:00:23,4815.76,4815.26,4815.47
2016-06-11 17:00:27,4815.76,4815.76,4815.76
2016-06-11 18:00:29,4815.76,4815.76,4815.76
2016-06-11 19:00:22,4815.76,4815.76,4815.76
2016-06-11 20:00:22,4828.87,4815.76,4822.77
2016-06-11 21:00:23,4893.07,4828.87,4887.10
2016-06-11 22:00:29,4893.07,4887.97,4889.95
2016-06-11 23:00:21,4887.97,4887.97,4887.97
2016-06-12 00:00:22,4887.97,4887.97,4887.97
2016-06-12 01:00:24,4887.97,4887.97,4887.97
2016-06-12 02:00:26,4887.97,4887.97,4887.97
2016-06-12 03:00:22,4930.69,4866.24,4912.65
2016-06-12 04:00:23,4938.21,4930.69,4935.76
2016-06-12 05:00:26,4938.21,4938.21,4938.21
